timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year,naqfc_pm25_fcst_tplus1_ug_m3,naqfc_pm25_fcst_tplus2_ug_m3,naqfc_pm25_fcst_tplus3_ug_m3,cams_pm25_fcst_tplus1_ug_m3,cams_pm25_fcst_tplus2_ug_m3,cams_pm25_fcst_tplus3_ug_m3
2024-08-15 08:00:00+00:00,13.071428571428571,88.10162234306335,93.91896192232768,99.19509887695312,8,228,18.51382827758789,17.881160736083984,17.106008529663086,25.078730203631494,23.929331405270204,23.006101912415033
2024-08-15 09:00:00+00:00,10.985714285714286,93.91896192232768,99.19509887695312,102.56921895345052,9,228,17.881160736083984,17.106008529663086,16.466350555419922,23.929331405270204,23.006101912415033,21.422405183102455
2024-08-15 10:00:00+00:00,8.942857142857145,99.19509887695312,102.56921895345052,105.76857535044353,10,228,17.106008529663086,16.466350555419922,16.858421325683594,23.006101912415033,21.422405183102455,19.7026341908213
2024-08-15 11:00:00+00:00,9.157142857142857,102.56921895345052,105.76857535044353,100.89279047648112,11,228,16.466350555419922,16.858421325683594,18.367900848388672,21.422405183102455,19.7026341908213,19.366549253163612
2024-08-15 12:00:00+00:00,8.285714285714286,47.62440574169159,44.7839260896047,28.43691754341125,12,228,16.53700828552246,18.339723587036133,19.2183895111084,24.110262231147317,23.278523997305456,27.085803822046728
2024-08-15 13:00:00+00:00,10.514285714285714,44.7839260896047,28.43691754341125,18.601857503255207,13,228,18.339723587036133,19.2183895111084,20.845027923583984,23.278523997305456,27.085803822046728,21.93473136458124
2024-08-15 14:00:00+00:00,10.728571428571428,28.43691754341125,18.601857503255207,12.66943504412969,14,228,19.2183895111084,20.845027923583984,22.840354919433597,27.085803822046728,21.93473136458124,20.131601274897548
2024-08-15 15:00:00+00:00,14.6,18.601857503255207,12.66943504412969,11.131052633126576,15,228,20.845027923583984,22.840354919433597,23.56014442443848,21.93473136458124,20.131601274897548,19.159926978318254
2024-08-15 16:00:00+00:00,13.85,12.66943504412969,11.131052633126576,10.269012868404388,16,228,22.840354919433597,23.56014442443848,22.19325828552246,20.131601274897548,19.159926978318254,19.0480147210792
2024-08-15 17:00:00+00:00,14.633333333333333,11.131052633126576,10.269012868404388,9.890412211418152,17,228,23.56014442443848,22.19325828552246,21.834089279174805,19.159926978318254,19.0480147210792,19.368968651178875
2024-08-15 18:00:00+00:00,13.083333333333334,10.269012868404388,9.890412211418152,9.325664083162945,18,228,22.19325828552246,21.834089279174805,22.312353134155277,19.0480147210792,19.368968651178875,20.181758486614854
2024-08-15 19:00:00+00:00,13.628571428571428,9.890412211418152,9.325664083162945,8.883350372314453,19,228,21.834089279174805,22.312353134155277,21.14009475708008,19.368968651178875,20.181758486614854,20.641548914568375
2024-08-15 20:00:00+00:00,12.4,9.325664083162945,8.883350372314453,8.581104675928751,20,228,22.312353134155277,21.14009475708008,18.722946166992188,20.181758486614854,20.641548914568375,20.881930851146535
2024-08-15 21:00:00+00:00,10.885714285714286,8.883350372314453,8.581104675928751,8.357037504514059,21,228,21.14009475708008,18.722946166992188,16.261545181274414,20.641548914568375,20.881930851146535,21.27421083741865
