timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year
2023-12-01 00:00:00+00:00,5.142857142857143,10.65704639752706,14.969155629475912,20.733187675476078,0,335
2023-12-01 01:00:00+00:00,6.0,14.969155629475912,20.733187675476078,27.59949243068695,1,335
2023-12-01 02:00:00+00:00,6.514285714285714,20.733187675476078,27.59949243068695,35.62529675165812,2,335
2023-12-01 03:00:00+00:00,9.700000000000001,27.59949243068695,35.62529675165812,44.062931855519615,3,335
2023-12-01 04:00:00+00:00,11.87142857142857,35.62529675165812,44.062931855519615,51.691223780314125,4,335
2023-12-01 05:00:00+00:00,9.442857142857141,44.062931855519615,51.691223780314125,56.59191131591797,5,335
2023-12-01 06:00:00+00:00,8.72857142857143,51.691223780314125,56.59191131591797,56.782745361328125,6,335
2023-12-01 07:00:00+00:00,9.685714285714285,56.59191131591797,56.782745361328125,55.76315577824911,7,335
2023-12-01 08:00:00+00:00,10.757142857142856,56.782745361328125,55.76315577824911,55.02657063802084,8,335
2023-12-01 09:00:00+00:00,12.428571428571427,55.76315577824911,55.02657063802084,53.90300258000692,9,335
2023-12-01 10:00:00+00:00,15.528571428571427,55.02657063802084,53.90300258000692,51.43032360076904,10,335
2023-12-01 11:00:00+00:00,7.3,53.90300258000692,51.43032360076904,48.70937538146973,11,335
2023-12-01 12:00:00+00:00,6.614285714285714,48.82081174850464,46.23542785644531,44.9968786239624,12,335
2023-12-01 13:00:00+00:00,6.171428571428571,46.23542785644531,44.9968786239624,35.875544706980385,13,335
2023-12-01 14:00:00+00:00,5.985714285714286,44.9968786239624,35.875544706980385,19.934533993403118,14,335
2023-12-01 15:00:00+00:00,7.1000000000000005,35.875544706980385,19.934533993403118,13.054322083791098,15,335
2023-12-01 16:00:00+00:00,8.485714285714286,19.934533993403118,13.054322083791098,8.907456954320272,16,335
2023-12-01 17:00:00+00:00,6.200000000000001,13.054322083791098,8.907456954320272,6.925554593404134,17,335
2023-12-01 18:00:00+00:00,5.571428571428571,8.907456954320272,6.925554593404134,6.146099925041199,18,335
2023-12-01 19:00:00+00:00,6.814285714285714,6.925554593404134,6.146099925041199,5.8512997229894,19,335
2023-12-01 20:00:00+00:00,5.985714285714287,6.146099925041199,5.8512997229894,6.052565475304921,20,335
2023-12-01 21:00:00+00:00,4.085714285714285,5.8512997229894,6.052565475304921,7.494471212228139,21,335
2023-12-01 22:00:00+00:00,3.6857142857142855,6.052565475304921,7.494471212228139,10.516664524873098,22,335
2023-12-01 23:00:00+00:00,3.8428571428571425,7.494471212228139,10.516664524873098,14.615503946940104,23,335
2023-12-02 00:00:00+00:00,4.185714285714285,10.516664524873098,14.615503946940104,20.59150234858195,0,336
2023-12-02 01:00:00+00:00,7.3428571428571425,14.615503946940104,20.59150234858195,27.59415316581726,1,336
2023-12-02 02:00:00+00:00,6.357142857142857,20.59150234858195,27.59415316581726,33.8386877377828,2,336
2023-12-02 03:00:00+00:00,6.928571428571429,27.59415316581726,33.8386877377828,38.735094706217446,3,336
2023-12-02 04:00:00+00:00,7.3,33.8386877377828,38.735094706217446,42.696505069732666,4,336
2023-12-02 05:00:00+00:00,7.299999999999999,38.735094706217446,42.696505069732666,44.88623809814453,5,336
2023-12-02 06:00:00+00:00,8.928571428571429,42.696505069732666,44.88623809814453,45.095181465148926,6,336
2023-12-02 07:00:00+00:00,12.114285714285716,44.88623809814453,45.095181465148926,44.17666816711426,7,336
2023-12-02 08:00:00+00:00,12.357142857142858,45.095181465148926,44.17666816711426,42.784363746643066,8,336
2023-12-02 09:00:00+00:00,9.87142857142857,44.17666816711426,42.784363746643066,41.304999033610024,9,336
2023-12-02 10:00:00+00:00,9.014285714285714,42.784363746643066,41.304999033610024,39.65447107950846,10,336
2023-12-02 11:00:00+00:00,9.971428571428572,41.304999033610024,39.65447107950846,38.261758168538414,11,336
2023-12-02 12:00:00+00:00,11.157142857142857,52.31944338480631,51.31075064341227,51.66746203104655,12,336
2023-12-02 13:00:00+00:00,9.342857142857143,51.31075064341227,51.66746203104655,46.956301053365074,13,336
2023-12-02 14:00:00+00:00,9.642857142857142,51.66746203104655,46.956301053365074,30.250961462656658,14,336
2023-12-02 15:00:00+00:00,10.857142857142858,46.956301053365074,30.250961462656658,23.313456058502197,15,336
2023-12-02 16:00:00+00:00,11.885714285714284,30.250961462656658,23.313456058502197,19.767944812774658,16,336
2023-12-02 17:00:00+00:00,9.542857142857143,23.313456058502197,19.767944812774658,18.954200784365337,17,336
2023-12-02 18:00:00+00:00,7.514285714285714,19.767944812774658,18.954200784365337,19.861114501953125,18,336
2023-12-02 19:00:00+00:00,7.557142857142857,18.954200784365337,19.861114501953125,20.757508913675945,19,336
2023-12-02 20:00:00+00:00,7.671428571428571,19.861114501953125,20.757508913675945,22.540992657343548,20,336
2023-12-02 21:00:00+00:00,6.8428571428571425,20.757508913675945,22.540992657343548,31.90854008992513,21,336
2023-12-02 22:00:00+00:00,6.642857142857143,22.540992657343548,31.90854008992513,43.281141916910805,22,336
2023-12-02 23:00:00+00:00,7.6571428571428575,31.90854008992513,43.281141916910805,51.9679594039917,23,336
2023-12-03 00:00:00+00:00,8.614285714285714,43.281141916910805,51.9679594039917,60.39380645751953,0,337
2023-12-03 01:00:00+00:00,10.342857142857142,51.9679594039917,60.39380645751953,68.97871557871501,1,337
2023-12-03 02:00:00+00:00,12.585714285714285,60.39380645751953,68.97871557871501,78.2089368502299,2,337
2023-12-03 03:00:00+00:00,15.357142857142858,68.97871557871501,78.2089368502299,87.34938891728719,3,337
2023-12-03 04:00:00+00:00,21.114285714285717,78.2089368502299,87.34938891728719,94.1515604654948,4,337
2023-12-03 05:00:00+00:00,25.685714285714283,87.34938891728719,94.1515604654948,96.2825722694397,5,337
2023-12-03 06:00:00+00:00,23.142857142857142,94.1515604654948,96.2825722694397,95.05018107096355,6,337
2023-12-03 07:00:00+00:00,25.599999999999998,96.2825722694397,95.05018107096355,91.9971923828125,7,337
2023-12-03 08:00:00+00:00,26.157142857142862,95.05018107096355,91.9971923828125,87.15632232030232,8,337
2023-12-03 09:00:00+00:00,23.37142857142857,91.9971923828125,87.15632232030232,81.97384071350098,9,337
2023-12-03 10:00:00+00:00,19.814285714285713,87.15632232030232,81.97384071350098,76.21792594591777,10,337
2023-12-03 11:00:00+00:00,20.37142857142857,81.97384071350098,76.21792594591777,70.6780834197998,11,337
2023-12-03 12:00:00+00:00,18.542857142857144,91.19010432561238,87.92597897847493,86.28708457946777,12,337
2023-12-03 13:00:00+00:00,19.9,87.92597897847493,86.28708457946777,82.57272338867188,13,337
2023-12-03 14:00:00+00:00,18.9,86.28708457946777,82.57272338867188,53.98368914922079,14,337
2023-12-03 15:00:00+00:00,17.585714285714285,82.57272338867188,53.98368914922079,34.64525383710861,15,337
2023-12-03 16:00:00+00:00,16.5,53.98368914922079,34.64525383710861,24.778238495190937,16,337
2023-12-03 17:00:00+00:00,16.228571428571428,34.64525383710861,24.778238495190937,17.827186584472656,17,337
2023-12-03 18:00:00+00:00,13.12857142857143,24.778238495190937,17.827186584472656,14.84973955154419,18,337
2023-12-03 19:00:00+00:00,12.228571428571428,17.827186584472656,14.84973955154419,13.692700207233429,19,337
2023-12-03 20:00:00+00:00,11.0,14.84973955154419,13.692700207233429,14.632541636625925,20,337
2023-12-03 21:00:00+00:00,10.6,13.692700207233429,14.632541636625925,20.75208576520284,21,337
2023-12-03 22:00:00+00:00,10.999999999999998,14.632541636625925,20.75208576520284,24.247679392496746,22,337
2023-12-03 23:00:00+00:00,9.157142857142857,20.75208576520284,24.247679392496746,25.87300455570221,23,337
2023-12-04 00:00:00+00:00,11.057142857142859,24.247679392496746,25.87300455570221,29.242916226387024,0,338
2023-12-04 01:00:00+00:00,17.2,25.87300455570221,29.242916226387024,35.11669409275055,1,338
2023-12-04 02:00:00+00:00,21.08571428571429,29.242916226387024,35.11669409275055,42.78457387288412,2,338
2023-12-04 03:00:00+00:00,26.557142857142857,35.11669409275055,42.78457387288412,50.75914947191874,3,338
2023-12-04 04:00:00+00:00,29.014285714285716,42.78457387288412,50.75914947191874,56.87235943476359,4,338
2023-12-04 05:00:00+00:00,31.657142857142855,50.75914947191874,56.87235943476359,59.4954309463501,5,338
2023-12-04 06:00:00+00:00,30.271428571428572,56.87235943476359,59.4954309463501,57.87358093261719,6,338
2023-12-04 07:00:00+00:00,28.52857142857143,59.4954309463501,57.87358093261719,53.04489390055338,7,338
2023-12-04 08:00:00+00:00,28.757142857142863,57.87358093261719,53.04489390055338,46.07076080640157,8,338
2023-12-04 09:00:00+00:00,26.11428571428571,53.04489390055338,46.07076080640157,38.81732177734375,9,338
2023-12-04 10:00:00+00:00,22.61428571428571,46.07076080640157,38.81732177734375,32.81413459777832,10,338
2023-12-04 11:00:00+00:00,22.657142857142855,38.81732177734375,32.81413459777832,28.744938850402832,11,338
2023-12-04 12:00:00+00:00,23.08571428571429,63.80665111541748,58.60383542378744,54.52708466847738,12,338
2023-12-04 13:00:00+00:00,22.47142857142857,58.60383542378744,54.52708466847738,51.97679122289022,13,338
2023-12-04 14:00:00+00:00,21.7,54.52708466847738,51.97679122289022,42.08884207407633,14,338
2023-12-04 15:00:00+00:00,22.085714285714285,51.97679122289022,42.08884207407633,27.17661762237549,15,338
2023-12-04 16:00:00+00:00,19.72857142857143,42.08884207407633,27.17661762237549,19.064509391784668,16,338
2023-12-04 17:00:00+00:00,16.657142857142855,27.17661762237549,19.064509391784668,14.654824336369833,17,338
