timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year,naqfc_pm25_fcst_tplus1_ug_m3,naqfc_pm25_fcst_tplus2_ug_m3,naqfc_pm25_fcst_tplus3_ug_m3,cams_pm25_fcst_tplus1_ug_m3,cams_pm25_fcst_tplus2_ug_m3,cams_pm25_fcst_tplus3_ug_m3
2023-01-01 00:00:00+00:00,2.7285714285714286,5.298302849133809,5.010355949401856,4.738335609436035,0,1,0.9900000095367432,0.8299999833106995,0.5799999833106995,9.93436799490155,9.29019527973196,7.69545849266251
2023-01-01 01:00:00+00:00,2.585714285714286,5.010355949401856,4.738335609436035,4.7532243728637695,1,1,0.8299999833106995,0.5799999833106995,0.6000000238418579,9.29019527973196,7.69545849266251,6.959801623906969
2023-01-01 02:00:00+00:00,2.914285714285714,4.738335609436035,4.7532243728637695,6.017163594563802,2,1,0.5799999833106995,0.6000000238418579,0.6800000071525574,7.69545849266251,6.959801623906969,5.635620414778941
2023-01-01 03:00:00+00:00,2.7750000000000004,4.7532243728637695,6.017163594563802,7.36015256245931,3,1,0.6000000238418579,0.6800000071525574,0.4199999868869781,6.959801623906969,5.635620414778941,4.783697882260185
2023-01-01 04:00:00+00:00,2.75,6.017163594563802,7.36015256245931,7.819830894470215,4,1,0.6800000071525574,0.4199999868869781,0.2199999988079071,5.635620414778941,4.783697882260185,4.740426273741605
2023-01-01 05:00:00+00:00,2.2285714285714286,7.36015256245931,7.819830894470215,7.141205430030823,5,1,0.4199999868869781,0.2199999988079071,0.209999993443489,4.783697882260185,4.740426273741605,4.561806932201762
2023-01-01 06:00:00+00:00,1.942857142857143,7.819830894470215,7.141205430030823,6.739806632200877,6,1,0.1099999994039535,0.2000000029802322,0.3000000119209289,4.740426273741605,4.561806932201762,2.794611875245323
2023-01-01 07:00:00+00:00,2.6499999999999995,7.141205430030823,6.739806632200877,7.414768576622009,7,1,0.2000000029802322,0.3000000119209289,0.800000011920929,4.561806932201762,2.794611875245323,2.5303552586564138
2023-01-01 08:00:00+00:00,5.071428571428571,6.739806632200877,7.414768576622009,8.734861075878143,8,1,0.3000000119209289,0.800000011920929,1.3600000143051147,2.794611875245323,2.5303552586564138,3.752079535956909
2023-01-01 09:00:00+00:00,3.6625,7.414768576622009,8.734861075878143,10.140848338603972,9,1,0.800000011920929,1.3600000143051147,2.039999961853028,2.5303552586564138,3.752079535956909,4.609311599068633
2023-01-01 10:00:00+00:00,2.3,8.734861075878143,10.140848338603972,11.374815622965494,10,1,1.3600000143051147,2.039999961853028,2.7699999809265137,3.752079535956909,4.609311599068633,5.531443747486264
2023-01-01 11:00:00+00:00,1.4125,10.140848338603972,11.374815622965494,12.711933235327402,11,1,2.039999961853028,2.7699999809265137,3.7200000286102295,4.609311599068633,5.531443747486264,5.641910938436467
2023-01-01 12:00:00+00:00,1.925,5.328892370065053,5.878111839294434,6.915659268697103,12,1,2.0999999046325684,3.0,4.710000038146973,10.152853668898842,10.944731343442982,10.27512563922528
2023-01-01 13:00:00+00:00,1.65,5.878111839294434,6.915659268697103,6.032516479492188,13,1,3.0,4.710000038146973,6.090000152587891,10.944731343442982,10.27512563922528,8.438856724524157
2023-01-01 14:00:00+00:00,2.242857142857143,6.915659268697103,6.032516479492188,4.534951150417328,14,1,4.710000038146973,6.090000152587891,4.78000020980835,10.27512563922528,8.438856724524157,7.666342227707901
2023-01-01 15:00:00+00:00,1.9625,6.032516479492188,4.534951150417328,3.736138184865316,15,1,6.090000152587891,4.78000020980835,3.4800000190734863,8.438856724524157,7.666342227707901,6.893944082264625
2023-01-01 16:00:00+00:00,4.671428571428571,4.534951150417328,3.736138184865316,3.282965977986654,16,1,4.78000020980835,3.4800000190734863,2.809999942779541,7.666342227707901,6.893944082264625,7.653352618319786
2023-01-01 17:00:00+00:00,4.925,3.736138184865316,3.282965977986654,2.99122620622317,17,1,3.4800000190734863,2.809999942779541,2.430000066757202,6.893944082264625,7.653352618319786,7.830055714919126
2023-01-01 18:00:00+00:00,4.95,3.282965977986654,2.99122620622317,2.8356707096099854,18,1,2.809999942779541,2.430000066757202,2.4600000381469727,7.653352618319786,7.830055714919126,7.764548115574144
2023-01-01 19:00:00+00:00,5.275,2.99122620622317,2.8356707096099854,2.879100888967514,19,1,2.430000066757202,2.4600000381469727,2.400000095367432,7.830055714919126,7.764548115574144,7.156026882171318
2023-01-01 20:00:00+00:00,5.75,2.8356707096099854,2.879100888967514,3.226709634065628,20,1,2.4600000381469727,2.400000095367432,2.059999942779541,7.764548115574144,7.156026882171318,6.440792787998362
2023-01-01 21:00:00+00:00,5.8875,2.879100888967514,3.226709634065628,4.674460192521413,21,1,2.400000095367432,2.059999942779541,1.7899999618530271,7.156026882171318,6.440792787998362,6.112778727640489
2023-01-01 22:00:00+00:00,6.625,3.226709634065628,4.674460192521413,6.643717169761658,22,1,2.059999942779541,1.7899999618530271,2.069999933242798,6.440792787998362,6.112778727640489,6.700974441997687
2023-01-01 23:00:00+00:00,5.75,4.674460192521413,6.643717169761658,8.841160456339518,23,1,1.7899999618530271,2.069999933242798,5.110000133514404,6.112778727640489,6.700974441997687,8.35073343807835
