timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year
2023-05-01 00:00:00+00:00,10.733333333333334,15.294875303904217,20.521299997965496,25.29894042015076,0,121
2023-05-01 01:00:00+00:00,9.15,20.521299997965496,25.29894042015076,29.15192190806071,1,121
2023-05-01 02:00:00+00:00,9.583333333333334,25.29894042015076,29.15192190806071,33.07649870713552,2,121
2023-05-01 03:00:00+00:00,10.866666666666667,29.15192190806071,33.07649870713552,36.714422623316445,3,121
2023-05-01 04:00:00+00:00,7.166666666666667,33.07649870713552,36.714422623316445,37.65875240166982,4,121
2023-05-01 05:00:00+00:00,7.283333333333334,36.714422623316445,37.65875240166982,35.237449963887535,5,121
2023-05-01 06:00:00+00:00,4.7,37.65875240166982,35.237449963887535,30.725890119870503,6,121
2023-05-01 07:00:00+00:00,4.6000000000000005,35.237449963887535,30.725890119870503,27.818026224772137,7,121
2023-05-01 08:00:00+00:00,3.6833333333333336,30.725890119870503,27.818026224772137,25.798932671546936,8,121
2023-05-01 09:00:00+00:00,2.4,27.818026224772137,25.798932671546936,23.35593887170156,9,121
2023-05-01 10:00:00+00:00,2.65,25.798932671546936,23.35593887170156,20.104022979736328,10,121
2023-05-01 11:00:00+00:00,4.116666666666667,23.35593887170156,20.104022979736328,15.206427812576294,11,121
2023-05-01 12:00:00+00:00,4.166666666666667,40.88424936930338,37.01571400960287,32.66898949941,12,121
2023-05-01 13:00:00+00:00,4.016666666666667,37.01571400960287,32.66898949941,29.82740847269694,13,121
2023-05-01 14:00:00+00:00,4.683333333333333,32.66898949941,29.82740847269694,27.275909423828125,14,121
2023-05-01 15:00:00+00:00,5.6499999999999995,29.82740847269694,27.275909423828125,24.10175323486328,15,121
2023-05-01 16:00:00+00:00,5.833333333333333,27.275909423828125,24.10175323486328,19.94967691103617,16,121
2023-05-01 17:00:00+00:00,5.716666666666666,24.10175323486328,19.94967691103617,15.80925703048706,17,121
2023-05-01 18:00:00+00:00,5.949999999999999,19.94967691103617,15.80925703048706,12.550604502360024,18,121
2023-05-01 19:00:00+00:00,5.5,15.80925703048706,12.550604502360024,10.638588547706604,19,121
2023-05-01 20:00:00+00:00,6.166666666666665,12.550604502360024,10.638588547706604,9.273184935251871,20,121
2023-05-01 21:00:00+00:00,6.933333333333333,10.638588547706604,9.273184935251871,8.198761343955994,21,121
2023-05-01 22:00:00+00:00,6.2,9.273184935251871,8.198761343955994,7.508531510829925,22,121
2023-05-01 23:00:00+00:00,5.466666666666666,8.198761343955994,7.508531510829925,7.202834665775299,23,121
2023-05-02 00:00:00+00:00,5.583333333333333,7.508531510829925,7.202834665775299,7.108279228210449,0,122
2023-05-02 01:00:00+00:00,6.199999999999999,7.202834665775299,7.108279228210449,7.139513274033864,1,122
2023-05-02 02:00:00+00:00,5.95,7.108279228210449,7.139513274033864,7.142430345217387,2,122
2023-05-02 03:00:00+00:00,5.55,7.139513274033864,7.142430345217387,7.1533337235450745,3,122
2023-05-02 04:00:00+00:00,5.266666666666667,7.142430345217387,7.1533337235450745,7.107922236124675,4,122
2023-05-02 05:00:00+00:00,5.283333333333334,7.1533337235450745,7.107922236124675,6.780999720096588,5,122
2023-05-02 06:00:00+00:00,5.733333333333334,7.107922236124675,6.780999720096588,6.550301551818848,6,122
2023-05-02 07:00:00+00:00,4.483333333333333,6.780999720096588,6.550301551818848,6.542926530043284,7,122
2023-05-02 08:00:00+00:00,4.716666666666666,6.550301551818848,6.542926530043284,6.695289572079976,8,122
2023-05-02 09:00:00+00:00,5.1000000000000005,6.542926530043284,6.695289572079976,6.670036633809407,9,122
2023-05-02 10:00:00+00:00,4.3500000000000005,6.695289572079976,6.670036633809407,6.537008047103882,10,122
2023-05-02 11:00:00+00:00,4.166666666666667,6.670036633809407,6.537008047103882,5.037007808685303,11,122
2023-05-02 12:00:00+00:00,4.816666666666667,6.752836545308431,5.747143785158793,5.2636823654174805,12,122
2023-05-02 13:00:00+00:00,4.633333333333333,5.747143785158793,5.2636823654174805,5.162327468395233,13,122
2023-05-02 14:00:00+00:00,3.1500000000000004,5.2636823654174805,5.162327468395233,5.225347101688385,14,122
2023-05-02 15:00:00+00:00,5.133333333333333,5.162327468395233,5.225347101688385,5.375096956888835,15,122
2023-05-02 16:00:00+00:00,5.533333333333332,5.225347101688385,5.375096956888835,5.322254697481792,16,122
2023-05-02 17:00:00+00:00,3.983333333333333,5.375096956888835,5.322254697481792,5.041320423285167,17,122
2023-05-02 18:00:00+00:00,3.3166666666666664,5.322254697481792,5.041320423285167,4.69178968667984,18,122
2023-05-02 19:00:00+00:00,3.3833333333333333,5.041320423285167,4.69178968667984,4.424238463242848,19,122
2023-05-02 20:00:00+00:00,3.5833333333333335,4.69178968667984,4.424238463242848,4.297388275464376,20,122
2023-05-02 21:00:00+00:00,2.8666666666666667,4.424238463242848,4.297388275464376,4.348289489746094,21,122
2023-05-02 22:00:00+00:00,1.9666666666666668,4.297388275464376,4.348289489746094,4.641542752583821,22,122
2023-05-02 23:00:00+00:00,2.25,4.348289489746094,4.641542752583821,5.817542394002278,23,122
2023-05-03 00:00:00+00:00,3.4285714285714284,4.641542752583821,5.817542394002278,8.149928172429403,0,123
2023-05-03 01:00:00+00:00,2.642857142857143,5.817542394002278,8.149928172429403,10.796836773554483,1,123
2023-05-03 02:00:00+00:00,2.3714285714285714,8.149928172429403,10.796836773554483,12.65230667591095,2,123
2023-05-03 03:00:00+00:00,1.9000000000000001,10.796836773554483,12.65230667591095,14.047553916772207,3,123
2023-05-03 04:00:00+00:00,1.9142857142857141,12.65230667591095,14.047553916772207,15.013272047042848,4,123
2023-05-03 05:00:00+00:00,3.042857142857143,14.047553916772207,15.013272047042848,14.57074503103892,5,123
2023-05-03 06:00:00+00:00,3.0571428571428574,15.013272047042848,14.57074503103892,13.993656277656555,6,123
2023-05-03 07:00:00+00:00,3.914285714285714,14.57074503103892,13.993656277656555,13.57798578341802,7,123
2023-05-03 08:00:00+00:00,7.242857142857142,13.993656277656555,13.57798578341802,13.486450831095375,8,123
2023-05-03 09:00:00+00:00,4.314285714285714,13.57798578341802,13.486450831095375,14.01189124584198,9,123
2023-05-03 10:00:00+00:00,4.528571428571429,13.486450831095375,14.01189124584198,14.130372881889343,10,123
2023-05-03 11:00:00+00:00,4.871428571428572,14.01189124584198,14.130372881889343,10.195218424002327,11,123
2023-05-03 12:00:00+00:00,5.928571428571429,12.013771057128906,10.84771200021108,8.395843187967936,12,123
2023-05-03 13:00:00+00:00,6.428571428571429,10.84771200021108,8.395843187967936,7.535670876502991,13,123
2023-05-03 14:00:00+00:00,5.628571428571428,8.395843187967936,7.535670876502991,7.455282211303711,14,123
2023-05-03 15:00:00+00:00,5.7,7.535670876502991,7.455282211303711,7.416983385880788,15,123
2023-05-03 16:00:00+00:00,5.483333333333333,7.455282211303711,7.416983385880788,7.238725026448567,16,123
2023-05-03 17:00:00+00:00,5.083333333333333,7.416983385880788,7.238725026448567,6.711178143819173,17,123
2023-05-03 18:00:00+00:00,4.2,7.238725026448567,6.711178143819173,5.819409052530925,18,123
2023-05-03 19:00:00+00:00,4.728571428571428,6.711178143819173,5.819409052530925,5.005669593811035,19,123
2023-05-03 20:00:00+00:00,4.3,5.819409052530925,5.005669593811035,4.440621058146159,20,123
2023-05-03 21:00:00+00:00,2.7285714285714286,5.005669593811035,4.440621058146159,4.160780429840088,21,123
2023-05-03 22:00:00+00:00,3.4857142857142853,4.440621058146159,4.160780429840088,4.383065501848857,22,123
2023-05-03 23:00:00+00:00,3.842857142857143,4.160780429840088,4.383065501848857,5.454112072785695,23,123
2023-05-04 00:00:00+00:00,2.885714285714286,4.383065501848857,5.454112072785695,6.922585586706798,0,124
2023-05-04 01:00:00+00:00,2.6714285714285713,5.454112072785695,6.922585586706798,8.11261522769928,1,124
