model,display_name,corr_abs_error_vs_observed,corr_residual_vs_observed,mae_all,mae_top_10pct_observed,mae_bottom_90pct_observed,mean_residual_top_10pct_observed,n
GEOSCF_pred,GEOS-CF,0.21050963147186852,-0.0940146473938061,27.963274728703478,43.74794724490281,26.207868966843755,-38.01358598616053,8783
NAQFC_pred,NAQFC,0.40885941114819385,0.02968519335378091,8.402032911666778,17.45861719066786,7.394854573959039,-9.986321550696093,8783
CAMS_pred,CAMS,0.2837490690308509,0.28858653719485045,10.963236509680662,12.304852316572655,10.814036067593356,-2.819422067338175,8783
Linear_pred,Linear Model,0.5792617395168245,0.5110101624750748,1.7212908487830905,3.928424397372445,1.4756190254058532,3.5462140500098682,8776
Sinusoidal_pred,Sinusoidal Model,0.28530022058485704,0.26531729179424696,7.9630248588362695,12.846551470714521,7.419860890603547,0.06624590096257066,8772
