timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year
2023-03-01 00:00:00+00:00,4.3375,4.79538631439209,6.0867955684661865,7.498812139034271,0,60
2023-03-01 01:00:00+00:00,3.65,6.0867955684661865,7.498812139034271,8.664862950642904,1,60
2023-03-01 02:00:00+00:00,3.4375,7.498812139034271,8.664862950642904,8.289691229661306,2,60
2023-03-01 03:00:00+00:00,3.6375,8.664862950642904,8.289691229661306,8.061874349912008,3,60
2023-03-01 04:00:00+00:00,4.2625,8.289691229661306,8.061874349912008,8.021688421567282,4,60
2023-03-01 05:00:00+00:00,4.2875,8.061874349912008,8.021688421567282,7.456070860226949,5,60
2023-03-01 06:00:00+00:00,3.4625000000000004,8.021688421567282,7.456070860226949,6.865390777587891,6,60
2023-03-01 07:00:00+00:00,3.0,7.456070860226949,6.865390777587891,6.447120348612468,7,60
2023-03-01 08:00:00+00:00,3.2375,6.865390777587891,6.447120348612468,6.177576382954915,8,60
2023-03-01 09:00:00+00:00,3.4625,6.447120348612468,6.177576382954915,6.065903663635254,9,60
2023-03-01 10:00:00+00:00,3.5125,6.177576382954915,6.065903663635254,6.201324462890625,10,60
2023-03-01 11:00:00+00:00,3.0,6.065903663635254,6.201324462890625,6.300529837608337,11,60
2023-03-01 12:00:00+00:00,3.475,6.604586283365886,7.040297826131185,7.180475254853566,12,60
2023-03-01 13:00:00+00:00,3.225,7.040297826131185,7.180475254853566,6.040094077587128,13,60
2023-03-01 14:00:00+00:00,3.7125000000000004,7.180475254853566,6.040094077587128,4.578840573628743,14,60
2023-03-01 15:00:00+00:00,4.2,6.040094077587128,4.578840573628743,3.5609000523885093,15,60
2023-03-01 16:00:00+00:00,3.025,4.578840573628743,3.5609000523885093,3.186527411142985,16,60
2023-03-01 17:00:00+00:00,2.428571428571428,3.5609000523885093,3.186527411142985,3.162440458933512,17,60
2023-03-01 18:00:00+00:00,4.557142857142858,3.186527411142985,3.162440458933512,3.075987368822098,18,60
2023-03-01 19:00:00+00:00,5.2125,3.162440458933512,3.075987368822098,2.9389344652493796,19,60
2023-03-01 20:00:00+00:00,3.125,3.075987368822098,2.9389344652493796,2.916954666376114,20,60
2023-03-01 21:00:00+00:00,2.4625000000000004,2.9389344652493796,2.916954666376114,3.4214186867078147,21,60
2023-03-01 22:00:00+00:00,2.5874999999999995,2.916954666376114,3.4214186867078147,5.022631327311198,22,60
2023-03-01 23:00:00+00:00,1.925,3.4214186867078147,5.022631327311198,7.180261592070262,23,60
2023-03-02 00:00:00+00:00,2.1625,5.022631327311198,7.180261592070262,9.800091425577799,0,61
2023-03-02 01:00:00+00:00,2.6875,7.180261592070262,9.800091425577799,12.507240335146586,1,61
2023-03-02 02:00:00+00:00,3.0875000000000004,9.800091425577799,12.507240335146586,14.443803826967875,2,61
2023-03-02 03:00:00+00:00,2.9375,12.507240335146586,14.443803826967875,15.436634143193563,3,61
2023-03-02 04:00:00+00:00,1.9285714285714288,14.443803826967875,15.436634143193563,15.458230376243591,4,61
2023-03-02 05:00:00+00:00,3.6,15.436634143193563,15.458230376243591,14.704355875651041,5,61
2023-03-02 06:00:00+00:00,3.3499999999999996,15.458230376243591,14.704355875651041,14.091822862625122,6,61
2023-03-02 07:00:00+00:00,3.4000000000000004,14.704355875651041,14.091822862625122,14.117485125859579,7,61
2023-03-02 08:00:00+00:00,3.9124999999999996,14.091822862625122,14.117485125859579,14.316776831944784,8,61
